,dis,rank
Nectin3,179440.91553674891,1
Lhx2,13.796933234108353,2
Ptprz1,13.065034026030785,3
Col3a1,12.136177853905396,4
Foxg1,11.573834549331533,5
Hoxa5,11.371633142022134,6
Nr2e1,11.08757576857753,7
Hbb-y,10.254452036201458,8
Acvr2b,9.838397035064409,9
Ednrb,9.334007297312994,10
