,dis,rank
Snhg11,13143.967692340702,1
Col3a1,165.119012594025,2
Ednrb,145.39306714833367,3
Glra1,134.06383116642044,4
Hoxa5,72.94894142072755,5
Msx3,58.499418535800714,6
Hoxd4,52.867650249476334,7
Hbb-y,48.90289560970433,8
Bcl11a,44.2223529965913,9
Pax3,44.13429625104605,10
