,dis,rank
Arhgap11a,1544.051752954145,1
Ednrb,39.11511337164084,2
Glra1,35.01942540965895,3
Hbb-y,31.691179552051388,4
Hba-x,29.79107838762932,5
Lhx2,28.859080030977758,6
Foxg1,28.44964823987338,7
Hba-a2,27.96530859682883,8
Ptprz1,27.818334512886956,9
Hoxa5,26.624359904447036,10
