,dis,rank
Rnd3,13194.212371195743,1
Hbb-y,197.12220215833796,2
Hba-x,178.64001412256727,3
Ednrb,170.99481539486405,4
Hba-a2,169.61375638096277,5
Glra1,156.96837709473078,6
Hbb-bh1,156.45793330581247,7
Hba-a1,146.7389762721879,8
Hoxa5,99.5043623156524,9
Meis1,94.17783957127645,10
