,dis,rank
Nr2e1,1689374.7756127594,1
Col4a1,7.515233141077248,2
Col3a1,7.290784897160453,3
Bcl11a,6.530775230016025,4
Fbn2,4.274312777423209,5
Fabp7,3.853849640960254,6
Cnn2,3.3396719519674907,7
Npas3,3.231448711626153,8
Celsr2,3.136104019845021,9
Msx3,2.8179811142611246,10
