,dis,rank
Ednrb,19.710513253804763,1
Rpl7l1,12.24207631825275,2
Gli3,2.7692708049002395,3
Tnnt2,0.8165179577383612,4
Ttn,0.611556371288797,5
Myh7,0.38283559763942066,6
Nefm,0.25620854114285074,7
Nefl,0.2559238159274688,8
Gap43,0.16113240489936764,9
Col3a1,0.11087638923031862,10
