,dis,rank
Nrp1,8524.200321345346,1
Hbb-y,8.727826186842321,2
Hba-a2,7.55275076585856,3
Hba-x,6.854294747047545,4
Hbb-bh1,6.793636859348956,5
Hba-a1,6.4925979674947065,6
Ptprz1,6.403703623574143,7
Wnt8b,5.043228999305165,8
Gli3,4.234683172409745,9
Cntnap2,3.998719941596617,10
