,dis,rank
Cadps,2284.1656586554773,1
Hbb-y,88.65380774886114,2
Hba-x,78.08344999699075,3
Hba-a2,74.79074453089136,4
Hbb-bh1,69.76933973817061,5
Hba-a1,65.69815711096942,6
Pou3f2,20.110562983358836,7
Pak3,18.265540163921777,8
Gpc3,12.364528306552566,9
Gli3,10.190742307505145,10
