,dis,rank
Hapln1,1472.4235311380646,1
Ednrb,36.291226096766856,2
Glra1,28.879559272257097,3
Msx3,19.447047057218526,4
Tshz1,16.825571658173008,5
Pax3,14.950854760547326,6
Pou3f2,10.142318264260842,7
Adgrv1,9.765865537326219,8
Pdpn,9.583402099074334,9
Rarb,8.939265548168159,10
