,dis,rank
Tnfrsf19,9324.542159458117,1
Ednrb,83.78973150647977,2
Glra1,78.85711819505383,3
Lhx2,67.72537391897335,4
Foxg1,65.64845362579977,5
Ptprz1,62.58255775966002,6
Hba-x,60.52090115509688,7
Hbb-y,60.271056761507296,8
Hoxa5,59.50476653708956,9
Hba-a2,53.94887704164151,10
