,dis,rank
Lamc3,22232.655808065396,1
Hbb-y,47.71538459704577,2
Col3a1,43.55444955228122,3
Hba-x,43.269509407335335,4
Hba-a2,40.42362965072924,5
Hbb-bh1,37.87733493611762,6
Hba-a1,33.81908464918018,7
Lhx2,31.397416116389017,8
Foxg1,31.11894969095691,9
Ptprz1,28.764143295685525,10
