,dis,rank
Cblb,32.23450896778466,1
Col3a1,14.694047695840563,2
Hbb-y,14.311420708845024,3
Hba-x,13.627152455573377,4
Hba-a2,12.466760031986855,5
Hbb-bh1,11.735391418109007,6
Hba-a1,10.954332757706913,7
Fbn2,8.90367905699481,8
Elavl2,2.172889240086888,9
Dcx,0.8123116524762724,10
