,dis,rank
Nbea,1492.1920751661999,1
Hbb-y,58.199973783248524,2
Hba-x,51.51588012019639,3
Hba-a2,48.69559831080996,4
Hbb-bh1,46.284157050006286,5
Fbn2,45.41750699904348,6
Hba-a1,43.685813957987286,7
Kif21a,16.924176162628363,8
Pak3,11.811087258697604,9
Hbb-bt,10.01746717430975,10
