,dis,rank
Scg3,6543.749859170306,1
Hbb-y,150.11041007531816,2
Hba-x,136.50767306956433,3
Hba-a2,129.147376762056,4
Hbb-bh1,117.69172208355172,5
Hba-a1,112.57786145207261,6
Foxg1,73.96849155058513,7
Meis1,72.8552853628481,8
Wnt8b,43.6008910534567,9
Pou3f2,35.52189391716148,10
