,dis,rank
Frem2,8361.816661741701,1
Meis1,19.01713954103222,2
Fbn2,16.4731775174573,3
Rbp1,15.249574337273533,4
Cnn2,12.620087621173948,5
Acvr2b,11.716948409347038,6
Ildr2,8.015696851086917,7
Smchd1,5.919548496437033,8
Vcan,5.7203948738882024,9
Hoxa2,5.518297228452408,10
