,dis,rank
Ddx1,3338.9354527482246,1
Ednrb,32.32797623468039,2
Glra1,27.733363657608912,3
Col3a1,25.875551204099384,4
Hbb-y,25.55990628355855,5
Hbb-bh1,20.61901063034559,6
Hoxa5,19.77585632455989,7
Msx3,17.174367841309678,8
Acvr2b,16.745317597324416,9
Hoxd4,15.381113393500058,10
