,dis,rank
Meis3,56923.40841668129,1
Hba-x,12.584509732709927,2
Hbb-y,11.881836794752621,3
Hba-a2,11.491751534418023,4
Ednrb,10.706601809923754,5
Hbb-bh1,10.466143302816125,6
Hba-a1,10.166821156806488,7
Glra1,8.852746205141008,8
Meis1,8.54071263474778,9
Ptprz1,8.339393547209266,10
