,dis,rank
Sparc,249649.40295056812,1
Col3a1,351.38098785820983,2
Hbb-y,211.1013842191561,3
Hba-x,185.96093021323313,4
Hba-a2,184.85972845095858,5
Hbb-bh1,168.758877266123,6
Fbn2,168.10919561229332,7
Hba-a1,162.5780380080299,8
Ednrb,146.13087343201573,9
Cnn2,144.77255621376094,10
