,dis,rank
Rbmxl1,1725.6180373998727,1
Ednrb,20.954441612483365,2
Glra1,18.501544182340385,3
Col3a1,18.242429727818692,4
Hbb-y,15.637439508275303,5
Hoxa5,12.381285069705438,6
Msx3,11.728946741071693,7
Acvr2b,10.529249902482913,8
Hoxd4,10.032944072873818,9
Bcl11a,9.30983983634033,10
