,dis,rank
Rps3a3,9.443485281240712,1
Hbb-y,0.9924167616128878,2
Hba-x,0.8934800430757597,3
Col3a1,0.8435966709257117,4
Hba-a2,0.8382575211727366,5
Hbb-bh1,0.7832885761027029,6
Hba-a1,0.7314386835002018,7
Ttn,0.43025665586584894,8
Myh6,0.36149894997192544,9
Vcan,0.31953032621218336,10
