,dis,rank
Rcn3,57086.347350998505,1
Col3a1,187.8944854904326,2
Glra1,114.22390220624497,3
Fbn2,99.68949577885601,4
Rbp1,97.30628572892124,5
Hbb-y,95.72585307662142,6
Hba-a2,84.80752780700887,7
Hba-x,83.9523520227113,8
Cnn2,80.85419200929942,9
Hbb-bh1,76.72039174111178,10
