,dis,rank
Ube2v2,294.7452388619816,1
Hbb-y,6.579409174208079,2
Hba-a2,5.635861100586239,3
Hba-x,5.595948260632281,4
Hbb-bh1,5.274004203364582,5
Rbp1,4.397268800471391,6
Meis1,3.9796588206274564,7
Ednrb,3.7512377412137283,8
Hba-a1,3.5155752115971817,9
Glra1,2.892593858812816,10
