,dis,rank
Tenm3,1436.434146172467,1
Col3a1,9.705470762754366,2
Foxg1,8.582556071915542,3
Fbn2,3.69312023914486,4
Hbb-y,3.4997435794980545,5
Meis1,3.438965605825702,6
Hba-a2,3.147722817599445,7
Hba-x,2.952013871821206,8
Hbb-bh1,2.705858748837808,9
Cnn2,2.7021332270619745,10
