,dis,rank
Ylpm1,746.9741843660527,1
Col3a1,10.521490595020753,2
Lhx2,7.340926363480989,3
Ptprz1,7.194644268543831,4
Fbn2,6.9554445288322935,5
Foxg1,6.637402676687954,6
Cnn2,6.477714871993896,7
Ednrb,5.914475403836432,8
Acvr2b,5.852521888657824,9
Nr2e1,5.826018080558904,10
