,dis,rank
Sst,482.7462430505938,1
Gli3,9.422284208945268,2
Dtl,7.6688486805122675,3
Kif15,2.834499099853358,4
Ednrb,2.7438484828139895,5
Hist1h1b,2.702222524882221,6
Crabp1,2.585386036412924,7
Pak3,2.388341387132485,8
Elavl2,1.992698124657604,9
Msx3,1.9241708037221574,10
