,dis,rank
Ank3,15406.108833124541,1
Col3a1,325.154194712349,2
Hbb-y,307.18353815756024,3
Ednrb,294.7865160932891,4
Hba-x,268.2514060047176,5
Hba-a2,260.6175375680441,6
Hbb-bh1,234.16703880692253,7
Ptprz1,233.10298042286703,8
Glra1,223.1340823849719,9
Hba-a1,219.7204199233873,10
