,dis,rank
Ankrd1,10829.064069801712,1
Fbn2,42.423548429951225,2
Glra1,41.28164129427781,3
Ednrb,39.944152032592356,4
Col3a1,36.36034268611628,5
Cnn2,31.913752785631758,6
Hbb-y,23.307091526683667,7
Hba-x,21.261348796321666,8
Hba-a2,20.459949013097408,9
Foxg1,17.98556667857563,10
