,dis,rank
Pou3f2,411718.56260247703,1
Hbb-y,147.03450597977448,2
Hba-x,129.2337504085811,3
Glra1,126.07276053887297,4
Hba-a2,122.41132329641309,5
Ednrb,120.87608620806408,6
Col3a1,119.12925294820444,7
Hbb-bh1,116.92174634076584,8
Hba-a1,107.372946559715,9
Ptprz1,62.7709735446506,10
