,dis,rank
Dpysl5,2727.938352548481,1
Hbb-y,208.50851853629885,2
Hba-x,192.09842140915913,3
Hba-a2,181.48499567505942,4
Hbb-bh1,167.05642489235802,5
Hba-a1,156.81400555087228,6
Fbn2,119.23196472321055,7
Pak3,63.23084322826362,8
Kif21a,50.54405648475391,9
Pou3f2,49.9081153856579,10
