,dis,rank
Ednrb,202.91401401890496,1
Glra1,185.14202761753796,2
Hoxa5,135.5038658197743,3
Hoxd4,103.91933734270133,4
Meis1,102.37422460617466,5
Exosc10,100.48837678859537,6
Msx3,96.98256988895702,7
Tshz1,94.98506930988617,8
Rbp1,88.560427982945,9
Pax3,75.27707383150637,10
