,dis,rank
Gng3,3900.297593123711,1
Col3a1,98.31891589560803,2
Glra1,64.11075862726004,3
Ednrb,63.320071684861404,4
Col4a1,25.299723660704842,5
Msx3,24.992910833942716,6
Ildr2,24.67227964913412,7
Pax3,19.772877852588532,8
Lgals1,16.900190464929114,9
Pdpn,14.906433184593906,10
