,dis,rank
Fzd4,3771.7023764619094,1
Hbb-y,12.383413554202283,2
Hba-a2,10.987000967461018,3
Hba-x,9.654773009521715,4
Hbb-bh1,9.613145489158255,5
Hba-a1,9.407752473503914,6
Ptprz1,6.876216914348122,7
Lhx2,4.178816970714996,8
Meis1,3.6449191186436307,9
Glra1,3.3393407581968297,10
