,dis,rank
Cand2,18.13543384044426,1
Nefm,0.5978793719983271,2
Nefl,0.5963434058416601,3
Gap43,0.38974882147407475,4
Ebf1,0.36219069201616727,5
Ina,0.3352837499127439,6
Ednrb,0.33377638617795125,7
Onecut2,0.30018606888935495,8
Glra1,0.22418561101884849,9
Stmn2,0.21293197160512034,10
