,dis,rank
Cpxm1,794.4065982768448,1
Lhx2,62.08880026485448,2
Ptprz1,56.09015787076823,3
Col3a1,47.44902514945436,4
Nr2e1,45.87569029684853,5
Pak3,31.128268724049242,6
Wnt8b,30.816457853383493,7
Fbn2,30.677962066256367,8
Cntnap2,29.60199306855614,9
Rbp1,29.41495681305719,10
