,dis,rank
Ttn,32946.10399072964,1
Col3a1,133.60655789091533,2
Glra1,102.80481471209117,3
Hbb-y,100.7180879456489,4
Hba-a2,83.85250206271913,5
Fbn2,81.0259276629045,6
Hba-x,78.07560300254866,7
Hbb-bh1,78.0461295511595,8
Hba-a1,72.25618822509257,9
Ednrb,65.67565088108049,10
