,dis,rank
Epb41l3,20.36998671506563,1
Col3a1,1.6769130998747785,2
Hbb-y,1.256120512494458,3
Hba-x,1.1389139472124166,4
Hba-a2,1.0683975409236437,5
Hbb-bh1,1.0014360371671458,6
Hba-a1,0.9394039147325284,7
Tnnt2,0.7509479521064057,8
Vcan,0.581280285418388,9
Nefl,0.5499971215259687,10
