,dis,rank
Rufy3,4207.531086001444,1
Ednrb,114.41745277502167,2
Msx3,47.07490369822111,3
Pak3,42.639081171528034,4
Pax3,36.277844929801844,5
Rarb,21.01455530214705,6
Wnt4,18.369917344296276,7
Col3a1,14.841134554492754,8
Hbb-y,14.56079133575714,9
Glra1,13.86421701025787,10
