,dis,rank
Ptprz1,2852119.93343608,1
Lhx2,108.46807223169343,2
Foxg1,103.50289449985543,3
Col3a1,91.09442354195998,4
Hbb-y,90.67181147816525,5
Hbb-bh1,68.86219662334818,6
Hba-x,68.0974071561274,7
Hba-a2,66.27720312919219,8
Nr2e1,66.2165928775328,9
Id4,60.83825607216639,10
