,dis,rank
Cxxc4,4731.294886721299,1
Ednrb,20.396176659014603,2
Col3a1,19.91130323582317,3
Hbb-y,19.459072407338653,4
Glra1,18.724042827861037,5
Hba-x,18.578463642982662,6
Hba-a2,17.5214836941538,7
Hbb-bh1,16.669860739613544,8
Hba-a1,15.970011007566747,9
Acvr2b,15.035714028725792,10
