,dis,rank
Igfbp5,244509.09785381556,1
Hbb-y,120.54398884400499,2
Hba-a2,108.29324801387116,3
Foxg1,105.21070320521588,4
Hba-x,104.72851800305772,5
Col3a1,97.27481995218453,6
Hbb-bh1,93.95795859497255,7
Hba-a1,90.23251723381124,8
Lhx2,81.49314294586355,9
Ptprz1,72.26334830550479,10
