,dis,rank
Lix1,742398.0771131753,1
Col3a1,155.65370148043533,2
Lhx2,61.41115116239486,3
Ptprz1,58.31549183639731,4
Glra1,37.776724779566784,5
Nr2e1,36.615568641044554,6
Hoxa5,32.711589742395496,7
Cntnap2,32.14445330164067,8
Acvr2b,30.872384940199233,9
Wnt8b,30.232392882193814,10
