,dis,rank
Zfp322a,4795.044882124342,1
Ednrb,61.962161570151665,2
Glra1,52.09172926557909,3
Col3a1,44.012023931938856,4
Hbb-y,40.698354491586805,5
Hba-x,37.38257799822772,6
Hba-a2,34.63584542342988,7
Hoxa5,34.307086389881626,8
Hbb-bh1,32.5307552750689,9
Hba-a1,30.138142418728382,10
