,dis,rank
Sdf2l1,185.18034132249974,1
Col3a1,32.782490434301195,2
Ptprz1,27.09468210712012,3
Foxg1,26.412175690918833,4
Acvr2b,21.388400906042293,5
Id4,15.424841712202785,6
Bcl11a,14.670640971653238,7
Ildr2,12.665791227626023,8
Smchd1,10.107344288393215,9
Adgrl2,10.058534577410551,10
