,dis,rank
Epcam,25708.94724631385,1
Foxg1,424.0678091225978,2
Adgrl2,209.15235560352235,3
Ptprz1,208.22592841282798,4
Rbp1,205.9397747880362,5
Col3a1,185.80032021917725,6
Hbb-y,168.0902299165504,7
Fbn2,167.96692711623106,8
Meis1,156.721951352888,9
Hba-x,135.4436181779347,10
