,dis,rank
Mybpc3,2671.002656297949,1
Fbn2,5.657772219530429,2
Hbb-y,5.605434833375213,3
Hba-x,5.578509857585454,4
Cnn2,5.125417941194944,5
Hba-a2,4.627397649804472,6
Hbb-bh1,4.5613004752561945,7
Glra1,4.510584630030095,8
Flrt3,4.132747740346054,9
Hba-a1,4.125307393104798,10
