,dis,rank
Wnt4,363895.8756359115,1
Ednrb,86.67801874333978,2
Glra1,55.53086390228081,3
Msx3,50.630620646395364,4
Hoxa5,41.90025555196781,5
Pax3,37.25160213133336,6
Hoxd4,29.791685120673783,7
Lhx2,24.804907769596593,8
Ptprz1,20.60009087171619,9
Col3a1,20.57420671069877,10
