,dis,rank
Acta2,21122.374397980697,1
Lhx2,44.207599300134625,2
Ptprz1,37.98656446111807,3
Hba-x,34.04264258621277,4
Hbb-y,33.32426507774775,5
Hba-a2,28.59658881059107,6
Col3a1,28.290121790193464,7
Hbb-bh1,26.924927687768413,8
Hba-a1,25.305682726812318,9
Wnt8b,21.200731451885783,10
