,dis,rank
Elavl3,21871.92596500904,1
Col3a1,203.27097273211692,2
Hbb-y,197.2522527304757,3
Hba-x,178.03149268339902,4
Hba-a2,169.1902409062372,5
Hbb-bh1,156.15923419406337,6
Hba-a1,139.28809504682062,7
Fbn2,95.83174621959539,8
Acvr2b,79.19817234137705,9
Meis1,67.10478629571382,10
