,dis,rank
Zic3,31164.746533436446,1
Lhx2,50.2053783770862,2
Glra1,49.08572137022504,3
Ptprz1,45.60878093006185,4
Foxg1,44.89798240422289,5
Nr2e1,38.690917525893795,6
Hoxa5,38.35273961595426,7
Hba-x,32.29734041007578,8
Col3a1,31.28826194915871,9
Wnt8b,30.045534439643188,10
