,dis,rank
Npas3,427686.5433465392,1
Ednrb,128.73153092130647,2
Glra1,107.61369102412246,3
Col3a1,88.60834429241,4
Hbb-y,81.9256466880729,5
Acvr2b,75.10376248228768,6
Hba-x,70.88572782116377,7
Hba-a2,65.3342145673879,8
Hbb-bh1,64.42829602564203,9
Hba-a1,58.43254668700803,10
