,dis,rank
Actn1,543.9777490539666,1
Col3a1,28.127067196473728,2
Fbn2,12.906566708752585,3
Hba-a2,11.201421310015423,4
Hbb-y,10.91069143364569,5
Hba-x,10.722465094012591,6
Cnn2,10.245813182972045,7
Hba-a1,9.343042492246063,8
Hbb-bh1,8.526024870874288,9
Foxg1,7.350014487438305,10
