,dis,rank
Kcnd3,281.05507492366615,1
Ednrb,128.75089089587362,2
Glra1,117.26585706185881,3
Hoxa5,77.81216552884229,4
Msx3,56.61323174038261,5
Pax3,44.87588088454484,6
Rarb,30.842353579908636,7
Wnt4,25.82042172970053,8
Sox9,9.97996416361283,9
Nefm,3.719041514065651,10
