,dis,rank
Anapc13,469.2673746587274,1
Acvr2b,4.718146479447875,2
Foxg1,3.235017067684261,3
Meis1,2.8931310156927896,4
Bcl11a,2.2901480349304375,5
Prc1,1.4577760864775038,6
Smchd1,1.3429104110907844,7
Ednrb,1.2935235795911568,8
Rbp1,1.1813174348415982,9
Col3a1,1.046608242944553,10
