,dis,rank
Pbx3,13609.079143880977,1
Hbb-y,100.26357517737571,2
Hba-x,90.12623031893315,3
Hba-a2,85.353895891789,4
Hbb-bh1,79.87589254997366,5
Hba-a1,71.43068774184438,6
Acvr2b,50.88280378238737,7
Meis1,50.363959843892744,8
Rbp1,43.81130603238792,9
Tshz1,37.811743978585646,10
