,dis,rank
Eif4g3,5001.949995661406,1
Hbb-y,37.70653925194707,2
Hba-x,35.69107246484058,3
Col3a1,34.01624635665974,4
Hba-a2,32.93950515238412,5
Hbb-bh1,31.119986740163604,6
Hba-a1,29.647242584624532,7
Acvr2b,28.920692720259357,8
Foxg1,26.18615166701468,9
Ptprz1,23.943946705689,10
