,dis,rank
Mapt,18554.491676477377,1
Ednrb,281.292857706033,2
Col3a1,250.53859823939885,3
Glra1,218.77139557545306,4
Hoxa5,124.89535877975484,5
Msx3,112.69319483758103,6
Hbb-y,95.17854682839491,7
Lhx2,85.02990381916378,8
Hoxd4,77.23273741425974,9
Bcl11a,76.13752213203752,10
