,dis,rank
Rbp1,1816683.4662450615,1
Meis1,539.508788328155,2
Ednrb,365.5721075059295,3
Hoxa5,228.7412234172526,4
Glra1,178.89216532961137,5
Tshz1,167.8781663665128,6
Hbb-y,147.39385581571398,7
Hba-x,142.9358377018801,8
Hba-a2,132.44735353407634,9
Lhx2,113.45240278813115,10
