,dis,rank
Ssr2,94.99465649998729,1
Meis1,56.774748307285336,2
Rbp1,50.330552477992256,3
Gpc3,14.804247984503863,4
Cxcl12,11.173090395517418,5
Sox9,9.527273658109136,6
Igfbp5,7.904133786598113,7
Gm11263,6.3903072395290055,8
Id2,4.322617922576867,9
Prrx1,3.7418763419765853,10
