,dis,rank
Col4a1,1052669.3690948372,1
Col3a1,703.2852321480989,2
Hbb-y,333.57683581916854,3
Hba-x,282.72713834388,4
Hba-a2,281.34964249212544,5
Ednrb,279.06875972960796,6
Glra1,272.8812253122985,7
Hbb-bh1,258.1779478795741,8
Hba-a1,242.60445420972027,9
Fbn2,205.3629826362594,10
