,dis,rank
Tmod2,2207.530209144094,1
Ednrb,150.7229166659555,2
Glra1,131.10569259898415,3
Ptprz1,106.13148923498672,4
Lhx2,101.62649112641438,5
Hoxa5,92.44274109176146,6
Meis1,71.4903358499153,7
Hoxd4,67.55982546748011,8
Rbp1,66.06784682747607,9
Msx3,64.7053167427072,10
