,dis,rank
Btg1,39733.517191535844,1
Ednrb,92.74288428301463,2
Hbb-y,89.80998971958205,3
Glra1,86.37386613867115,4
Hba-x,83.05524446744649,5
Hba-a2,77.48720037139617,6
Hbb-bh1,73.55612503535896,7
Hba-a1,69.27572645968884,8
Hoxa5,67.84659823951615,9
Meis1,58.1813977507202,10
