,dis,rank
Synpo,17739.38829161658,1
Ptprz1,35.14995270003687,2
Hbb-y,30.19367616613924,3
Col3a1,27.2970423230468,4
Meis1,25.76498410276069,5
Hba-a2,25.51910166375887,6
Hbb-bh1,24.36945173677344,7
Hba-a1,22.631546076270144,8
Wnt8b,21.27046142351181,9
Cntnap2,19.85518800507265,10
