,dis,rank
Sall3,77339.3806353408,1
Ednrb,37.93050406426799,2
Glra1,35.91632003723318,3
Col3a1,28.03800985063621,4
Hbb-y,26.16050989727734,5
Hba-x,24.678366593172104,6
Hoxa5,24.40390874171601,7
Hba-a2,22.544089432134623,8
Hbb-bh1,21.598524680478977,9
Msx3,21.37163731056773,10
