,dis,rank
Nexn,2214.5159328991126,1
Hbb-y,22.412848923398485,2
Hba-x,21.93020625915451,3
Hba-a2,19.272395123471203,4
Hbb-bh1,18.10271221462342,5
Hba-a1,17.014140558332326,6
Col3a1,16.542796505054003,7
Flrt3,7.179177587980014,8
Itga6,4.585923486439724,9
Col4a1,4.168122842050626,10
